title,author,link,poem,audio
Ode (L’Amour piqué par une abeille,Pierre de RONSARD,https://wheatoncollege.edu/vive-voix/titres//lamour-piqu-par-une-abeille/,"Le petit enfant Amour
Cueillait des fleurs à l’entour
D’une ruche, où les avettes
Font leurs petites logettes.
Comme il les allait cueillant,
Une avette sommeillant
Dans le fond d’une fleurette
Lui piqua la main douillette.
Sitôt que piqué se vit,
« Ah, je suis perdu ! » ce dit,
Et, s’en courant vers sa mère,
Lui montra sa plaie amère ;
« Ma mère, voyez ma main,
Ce disait Amour, tout plein
De pleurs, voyez quelle enflure
M’a fait une égratignure ! »
Alors Vénus se sourit
Et en le baisant le prit,
Puis sa main lui a soufflée
Pour guérir sa plaie enflée.
« Qui t’a, dis-moi, faux garçon,
Blessé de telle façon ?
Sont-ce mes Grâces riantes,
De leurs aiguilles poignantes ?
–Nenni, c’est un serpenteau,
Qui vole au printemps nouveau
Avecques deux ailerettes
Ça et là sur les fleurettes.
–Ah ! vraiment je le connois,
Dit Vénus ; les villageois
De la montagne d’Hymette
Le surnomment Mélissette.
Si doncques un animal
Si petit fait tant de mal,
Quand son alène époinçonne
La main de quelque personne,
Combien fais-tu de douleur,
Au prix de lui, dans le coeur
De celui en qui tu jettes
Tes amoureuses sagettes ? »
dit par Yvonne GAUDEAU (fragment)
Pierre de RONSARD (Odes ,1550-1552)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/amourpique.mp3
Ode (La Fontaine Bellerie,Pierre de RONSARD,https://wheatoncollege.edu/vive-voix/titres//la-fontaine-bellerie/,"O Fontaine Bellerie,
Belle fontaine cherie
De nos Nymphes, quand ton eau
Les cache au creux de ta source,
Fuyantes le Satyreau,
Qui les pourchasse à la course
Jusqu’au bord de ton ruisseau,
Tu es la Nymphe eternelle
De ma terre paternelle :
Pource en ce pré verdelet
Voy ton Poëte qui t’orne
D’un petit chevreau de lait,
A qui l’une et l’autre corne
Sortent du front nouvelet.
L’Esté je dors ou repose
Sus ton herbe, où je compose
Caché sous tes saules vers,
Je ne sçay quoy, qui ta gloire
Envoira par l’univers,
Commandant à la Memoire
Que tu vives par mes vers.
L’ardeur de la Canicule
Ton verd rivage ne brule,
Tellement qu’en toutes pars
Ton ombre est espaisse et druë
Aux pasteurs venans des parcs,
Aux boeufs las de la charruë,
Et au bestial epars.
Iô ! tu seras sans cesse
Des fontaines la princesse,
Moy celebrant le conduit
Du rocher percé, qui darde
Avec un enroué bruit
L’eau de ta source jazarde
Qui trepillante se suit.
dit par Jean PIAT (fragment)
Pierre de RONSARD (Odes, 1550-1552)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/fontainebellerie.mp3
Ode à Cassandre,Pierre de RONSARD,https://wheatoncollege.edu/vive-voix/titres//ode-cassandre/,"Mignonne, allon voir si la rose
Qui ce matin avoit declose
Sa robe de pourpre au soleil,
A point perdu, ceste vesprée,
Les plis de sa robe pourprée,
Et son teint au vostre pareil.
Las ! Voiés comme en peu d’espace,
Mignonne, elle a dessus la place
Las ! las ! ses beautés laissé cheoir !
O vrayment maratre Nature,
Puis qu’une telle fleur ne dure
Que du matin jusques au soir.
Donc, si vous me croiés, mignonne :
Tandis que vôtre âge fleuronne
En sa plus verte nouveauté,
Cueillés, cueillés vôtre jeunesse
Comme à cette fleur, la vieillesse
Fera ternir vôtre beauté.
Pierre de RONSARD (Les Amours, 1553)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/cassandre.mp3
Odelette (“Un petit roseau m’a suffi…”,Henri de RÉGNIER,https://wheatoncollege.edu/vive-voix/titres//odelette-petit-roseau-ma-suffi/,"Un petit roseau m’a suffi
Pour faire frémir l’herbe haute
Et tout le pré
Et les doux saules
Et le ruisseau qui chante aussi ;
Un petit roseau m’a suffi
A faire chanter la forêt…
Il m’a suffi
De ce petit roseau cueilli
A la fontaine où vint l’Amour
Mirer un jour
Sa face grave
Et qui pleurait,
Pour faire pleurer ceux qui passent
Et trembler l’herbe et frémir l’eau ;
Et j’ai, du souffle d’un roseau,
Fait chanter toute la forêt.
dit par Jean PIAT
Henri de RÉGNIER (Les Jeux rustiques et divins, 1897)
",https://wheatoncollege.edu/wp-content/uploads/2012/05/odeletteregnier.mp3
L’Odeur de mon pays,Lucie DELARUE-MARDRUS,https://wheatoncollege.edu/vive-voix/titres//lodeur-de-mon-pays/,"L’odeur de mon pays était dans une pomme.
Je l’ai mordue avec les yeux fermés du somme,
Pour me croire debout dans un herbage vert.
L’herbe haute sentait le soleil et la mer,
L’ombre des peupliers y allongeaient des raies,
Et j’entendais le bruit des oiseaux, plein les haies,
Se mêler au retour des vagues de midi…
Combien de fois, ainsi, l’automne rousse et verte
Me vit-elle, au milieu du soleil et, debout,
Manger, les yeux fermés, la pomme rebondie
De tes prés, copieuse et forte Normandie ?…
Ah! je ne guérirai jamais de mon pays!
N’est-il pas la douceur des feuillages cueillis
Dans la fraîcheur, la paix et toute l’innocence?
Et qui donc a jamais guéri de son enfance ?…
dit par Françoise ROSAY
Lucie DELARUE-MARDRUS (Ferveur, 1902)
",https://wheatoncollege.edu/wp-content/uploads/2012/05/odeurdemonpays.mp3
L’Oiseau sauvage,Louisa PAULIN,https://wheatoncollege.edu/vive-voix/titres//loiseau-sauvage/,"Ils te prendront, petit oiseau sauvage.
–Père, mon père, je veux voir du pays.
Ils te prendront, petit oiseau sauvage.
–Père, mon père, je reste au bord du nid.
Ils te prendront, petit oiseau sauvage.
–Père, mon père, notre arbre est trop petit.
Ils te prendront, petit oiseau sauvage.
–Père, mon père, je reste auprès du nid.
Ils te prendront, petit oiseau sauvage.
–Père, mon père, je vole près d’ici.
Ils te prendront, petit oiseau sauvage.
–Père, mon père, je vois encor le nid.
Ils te prendront, petit oiseau sauvage.
–Père, mon père, que le monde est joli !
Ils te prendront, petit oiseau sauvage.
–Père, mon père, ô mon père, ils m’ont pris !
dit par Nelly VIGNON
Louisa PAULIN (Rythmes et cadences, 1947)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/oiseausauvage.mp3
Ophélie,Arthur RIMBAUD,https://wheatoncollege.edu/vive-voix/titres//ophlie/,"I
Sur l’onde calme et noire où dorment les étoiles
La blanche Ophélia flotte comme un grand lys,
Flotte très lentement, couchée en ses longs voiles…
– On entend dans les bois lointains des hallalis.
Voici plus de mille ans que la triste Ophélie
Passe, fantôme blanc, sur le long fleuve noir
Voici plus de mille ans que sa douce folie
Murmure sa romance à la brise du soir…
Le vent baise ses seins et déploie en corolle
Ses grands voiles bercés mollement par les eaux ;
Les saules frissonnants pleurent sur son épaule,
Sur son grand front rêveur s’inclinent les roseaux.
Les nénuphars froissés soupirent autour d’elle ;
Elle éveille parfois, dans un aune qui dort,
Quelque nid, d’où s’échappe un petit frisson d’aile :
– Un chant mystérieux tombe des astres d’or…
II
O pâle Ophélia ! belle comme la neige !
Oui tu mourus, enfant, par un fleuve emporté !
C’est que les vents tombant des grand monts de Norwège
T’avaient parlé tout bas de l’âpre liberté ;
C’est qu’un souffle, tordant ta grande chevelure,
À ton esprit rêveur portait d’étranges bruits,
Que ton coeur écoutait le chant de la Nature
Dans les plaintes de l’arbre et les soupirs des nuits ;
C’est que la voix des mers folles, immense râle,
Brisait ton sein d’enfant, trop humain et trop doux ;
C’est qu’un matin d’avril, un beau cavalier pâle,
Un pauvre fou, s’assit muet à tes genoux !
Ciel ! Amour ! Liberté ! Quel rêve, ô pauvre Folle !
Tu te fondais à lui comme une neige au feu :
Tes grandes visions étranglaient ta parole
– Et l’Infini terrible éffara ton oeil bleu !
III
– Et le Poète dit qu’aux rayons des étoiles
Tu viens chercher, la nuit, les fleurs que tu cueillis ;
Et qu’il a vu sur l’eau, couchée en ses longs voiles,
La blanche Ophélia flotter, comme un grand lys.
it par Raymond GÉROME
Arthur RIMBAUD (Les Cahiers de Doaui, 1870)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/ophelia.mp3
L’ORGUE DE BARBARIE,Jacques PRÉVERT,https://wheatoncollege.edu/vive-voix/titres//lorgue-de-barbarie/,"Moi je joue du piano
disait l’un
moi je joue du violon
disait l’autre
moi de la harpe moi du banjo
moi du violoncelle
moi du biniou… moi de la flûte
et moi de la crécelle.
Et les uns les autres parlaient parlaient
parlaient de ce qu’ils jouaient.
On n’entendait pas la musique
tout le monde parlait
parlait parlait
personne ne jouait
mais dans un coin un homme se taisait :
« Et de quel instrument jouez-vous Monsieur
qui vous taisez et qui ne dites rien? »
lui demandèrent les musiciens.
« Moi je joue de l’orgue de Barbarie
et je joue du couteau aussi »
dit l’homme qui jusqu’ici
n’avait absolument rien dit
et puis il s’avança le couteau à la main
et il tua tous les musiciens
et il joua de l’orgue de Barbarie
et sa musique était si vraie
et si vivante et si jolie
que la petite fille du maître de la maison
sortit de dessous le piano
où elle était couchée endormie par ennui
et elle dit :
« Moi je jouais au cerceau
à la balle au chasseur
je jouais à la marelle
je jouais avec un seau
je jouais avec une pelle
je jouais au papa et à la maman
je jouais à chat perché
je jouais avec mes poupées
je jouais avec une ombrelle
je jouais avec mon petit frère
avec ma petite soeur
je jouais au gendarme
et au voleur
mais c’est fini fini fini
je veux jouer à l’assassin
je veux jouer de l’orgue de Barbarie. »
Et l’homme prit la petite fille par la main
et ils s’en allèrent dans les villes
dans les maisons dans les jardins
et puis ils tuèrent le plus de monde possible
après quoi ils se marièrent
et ils eurent beaucoup d’enfants.
Mais
l’aîné apprit le piano
le second le violon
le troisième la harpe
le quatrième la crécelle
le cinquième le violoncelle
et puis ils se mirent à parler parler
parler parler parler
on n’entendit plus la musique
et tout fut à recommencer !
dit par Serge REGGIANI
Jacques PRÉVERT (Paroles, 1945)
©1972 Editions Gallimard
",https://wheatoncollege.edu/wp-content/uploads/2011/01/orguedebarbarie.mp3
Le Pain,Francis PONGE,https://wheatoncollege.edu/vive-voix/titres//le-pain-2/,"La surface du pain est merveilleuse d’abord à cause de cette impression quasi panoramique qu’elle donne: comme si l’on avait à sa disposition sous la main les Alpes, le Taurus ou la Cordillère des Andes.
Ainsi donc une masse amorphe en train d’éructer fut glissée pour nous dans le four stellaire, où durcissant elle s’est façonnée en vallees, crêtes, ondulations, crevasses… Et tous ces plans dès lors si nettement articulés, ces dalles minces où la lumière avec application couche ses feux, — sans un regard pour la mollesse ignoble sous-jacente.
Ce lâche et froid sous-sol que l’on nomme la mie a son tissu pareil à celui des éponges: feuilles ou fleurs y sont comme des soeurs siamoises soudées par tous les coudes à la fois.
Lorsque le pain rassit ces fleurs fanent et se rétrécissent: elles se détachent alors les unes des autres, et la masse en devient friable…
Mais brisons-la: car le pain doit être dans notre bouche moins objet de respect que de consommation.
dit par Peter MARQUIS
Francis PONGE (Le Parti pris des choses, 1942)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/pain.mp3
Palme,Paul VALÉRY,https://wheatoncollege.edu/vive-voix/titres//palme/,"De sa grâce redoutable
Voilant à peine l’éclat,
Un ange met sur la table
Le pain tendre, le lait plat ;
Il me fait de la paupière
Le signe d’une prière
Qui parle à ma vision :
– Calme, calme, reste calme !
Connais le poids d’une palme
Portant sa profusion !
Pour autant qu’elle se plie
A l’abondance des biens,
Sa figure est accomplie,
Ses fruits lourds sont ses liens.
Admire comme elle vibre,
Et comme une lente fibre
Qui divise le moment,
Départage sans mystère
L’attirance de la terre
Et le poids du firmament !
Ce bel arbitre mobile
Entre l’ombre et le soleil,
Simule d’une sybille
La sagesse et le sommeil,
Autour d’une même place
L’ample palme ne se lasse
Des appels ni des adieux…
Qu’elle est noble, qu’elle est tendre !
Qu’elle est digne de s’attendre
A la seule main des dieux !
L’or léger qu’elle murmure
Sonne au simple doigt de l’air,
Et d’une soyeuse armure
Charge l’âme du désert.
Une voix impérissable
Qu’elle rend au vent de sable
Qui l’arrose de ses grains,
A soi-même sert d’oracle,
Et se flatte du miracle
Que se chantent les chagrins.
Cependant qu’elle s’ignore
Entre le sable et le ciel,
Chaque jour qui luit encore
Lui compose un peu de miel.
Sa douceur est mesurée
Par la divine durée
Qui ne compte pas les jours,
Mais bien qui les dissimule
Dans un suc où s’accumule
Tout l’arôme des amours.
Parfois si l’on désespère,
Si l’adorable rigueur
Malgré tes larmes n’opère
Que sous ombre de langueur,
N’accuse pas d’être avare
Une Sage qui prépare
Tant d’or et d’autorité :
Par la sève solennelle
Une espérance éternelle
Monte à la maturité !
Les jours qui te semblent vides
Et perdus pour l’univers
Ont des racines avides
Qui travaillent les déserts.
La substance chevelue
Par les ténèbres élue
Ne peut s’arrêter jamais
Jusqu’aux entrailles du monde,
De poursuivre l’eau profonde
Que demandent les sommets.
Patience , patience,
Patience dans l’azur !
Chaque atome de silence
Est la chance d’un fruit mûr !
Viendra l’heureuse surprise :
Une colombe, la brise,
L’ébranlement le plus doux,
Une femme qui s’appuie,
Feront tomber cette pluie
Où l’on se jette à genoux !
Qu’un peuple à présent s’écroule,
Palme !… irrésistiblement !
Dans la poudre qu’il se roule
Sur les fruits du firmament !
Tu n’as pas perdu ces heures
Si légère tu demeures
Après ces beaux abandons ;
Pareille à celui qui pense
Et dont l’âme se dépense
A s’accroître de ses dons !
dit par Paul MANKIN
Paul VALÉRY (Charmes, 1922)
© Gallimard
",https://wheatoncollege.edu/wp-content/uploads/2013/12/palme.mp3
Le Paon,Guillaume APOLLINAIRE,https://wheatoncollege.edu/vive-voix/titres//le-paon/,"En faisant la roue, cet oiseau,
Dont le pennage traîne à terre,
Apparaît encore plus beau,
Mais se découvre le derrière.
dit par Gilles-Claude THERIAULT
Guillaume APOLLINAIRE (Le Bestiaire, 1911) (poèmes tout courts)
",https://wheatoncollege.edu/wp-content/uploads/2012/01/lepaon.mp3
Le Papillon (haïku,Matsuo BASHO,https://wheatoncollege.edu/vive-voix/titres//le-papillon-haku/,"Ah! Réveille-toi
Et deviens mon compagnon
Papillon qui dort
dit par Gilles-Claude THERIAULT
Matsuo BASHO (poèmes tout courts)
",https://wheatoncollege.edu/wp-content/uploads/2012/01/haikupapillon.mp3
Les Papillons,Gérard DE NERVAL,https://wheatoncollege.edu/vive-voix/titres//les-papillons/,"De toutes les belles choses
Qui nous manquent en hiver,
Qu’aimez-vous mieux ? — Moi, les roses ;
— Moi, l’aspect d’un beau pré vert ;
— Moi, la moisson blondissante,
Chevelure des sillons ;
— Moi, le rossignol qui chante ;
— Et moi, les beaux papillons !
Le papillon, fleur sans tige,
Qui voltige,
Que l’on cueille en un réseau ;
Dans la nature infinie,
Harmonie
Entre la plante et l’oiseau !…
Quand revient l’été superbe,
Je m’en vais au bois tout seul :
Je m’étends dans la grande herbe,
Perdu dans ce vert linceul.
Sur ma tête renversée,
Là, chacun d’eux à son tour,
Passe comme une pensée
De poésie ou d’amour !
Voici le papillon faune,
Noir et jaune ;
Voici le mars azuré,
Agitant des étincelles
Sur ses ailes
D’un velours riche et moiré.
Voici le vulcain rapide,
Qui vole comme un oiseau :
Son aile noire et splendide
Porte un grand ruban ponceau.
Dieux ! le soufré, dans l’espace,
Comme un éclair a relui…
Mais le joyeux nacré passe,
Et je ne vois plus que lui !
II
Comme un éventail de soie,
Il déploie
Son manteau semé d’argent ;
Et sa robe bigarrée
Est dorée
D’un or verdâtre et changeant.
Voici le machaon-zèbre,
De fauve et de noir rayé ;
Le deuil, en habit funèbre,
Et le miroir bleu strié ;
Voici l’argus, feuille-morte,
Le morio, le grand-bleu,
Et le paon-de-jour qui porte
Sur chaque aile un oeil de feu !
Mais le soir brunit nos plaines;
Les phalènes
Prennent leur essor bruyant,
Et les sphinx aux couleurs sombres,
Dans les ombres
Voltigent en tournoyant.
C’est le grand’paon à l’oeil rose
Dessiné sur un fond gris
Qui ne vole qu’à nuit close,
Comme les chauves-souris ;
Le bombice du troëne,
Rayé de jaune et de vert,
Et le papillon du chêne
Qui ne meurt pas en hiver !…
Voici le sphinx à la tête
De squelette,
Peinte en blanc sur un fond noir,
Que le villageois redoute,
Sur sa route,
De voir voltiger le soir.
Je hais aussi le phalènes,
Sombres hôtes de la nuit,
Qui voltigent dans nos plaines
De sept heures à minuit ;
Mais vous, papillons que j’aime,
Légers papillons de jour,
Tout en vous est un emblême
De poésie et d’amour !
 
III
Malheur, papillons que j’aime,
Doux emblème,
A vous pour votre beauté !…
Un doigt, de votre corsage,
Au passage,
Froisse, hélas ! le velouté !…
Une toute jeune fille
Au coeur tendre, au doux souris,
Perçant vos coeurs d’une aiguille,
Vous contemple, l’oeil surpris :
Et vos pattes sont coupées
Par l’ongle blanc qui les mord,
Et vos antennes crispées
Dans les douleurs de la mort!…
dit par Nathalie NERVAL (extrait)
Gérard DE NERVAL (Petits châteaux de Bohème, 1853)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/papillons.mp3
